Metric,Bootstrap_Model_Seed,Model_Name,Model_Params,Run_Number,Dataset_Name,Num_Estimators,Tag,Record_Create_Date_Time,Session_Uuid,Experiment_Iteration,Dataset_Split_Seed,Model_Init_Seed,Fair_Intervention_Params_Lst,Intervention_Param,male&race_dis,male&race_dis_correct,male&race_dis_incorrect,male&race_priv,male&race_priv_correct,male&race_priv_incorrect,male_dis,male_dis_correct,male_dis_incorrect,male_priv,male_priv_correct,male_priv_incorrect,overall,race_dis,race_dis_correct,race_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,Test_Set_Index
TPR,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.8617886178861789,1.0,0.0,0.9703832752613241,1.0,0.0,0.9656019656019657,1.0,0.0,0.9612027158098934,1.0,0.0,0.9631436314363143,0.8588709677419355,1.0,0.0,0.9793362554790231,1.0,0.0,0
Accuracy,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.7558139534883721,1.0,0.0,0.909853249475891,1.0,0.0,0.8849462365591397,1.0,0.0,0.9069565217391304,1.0,0.0,0.8971153846153846,0.7528735632183908,1.0,0.0,0.9260969976905312,1.0,0.0,0
Aleatoric_Uncertainty,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.6022044189316094,0.521108979184154,0.8532141133880186,0.3484698387738183,0.3113603451578628,0.7230168208511367,0.3593688390726835,0.3118207994808255,0.7250888071483762,0.3776057322600752,0.3371401807433082,0.7720503138674396,0.36945173674840487,0.6077561988772564,0.5270982962140403,0.8534814372233336,0.3215707016324462,0.2931209307231367,0.6780818933397313,0
F1,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.8421052631578947,1.0,0.0,0.9515492957746479,1.0,0.0,0.9368731563421829,1.0,0.0,0.9495520980669495,1.0,0.0,0.9439203354297694,0.8371212121212122,1.0,0.0,0.9610705596107056,1.0,0.0,0
FNR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.08943089430894309,0.0,1.0,0.01916376306620209,0.0,1.0,0.02457002457002457,0.0,1.0,0.023278370514064017,0.0,1.0,0.023848238482384824,0.10887096774193548,0.0,1.0,0.010644959298685034,0.0,1.0,0
FPR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.6326530612244898,0.0,1.0,0.7473118279569892,0.0,1.0,0.75,0.0,1.0,0.6974789915966386,0.0,1.0,0.723404255319149,0.59,0.0,1.0,0.8222222222222222,0.0,1.0,0
IQR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.10810431150236569,0.09817118814664716,0.13884969331768487,0.06186312210984109,0.05491215880115068,0.1320193564347627,0.06374646950879972,0.055144941252334996,0.1299058877804863,0.06725614080069561,0.06012030248052735,0.13681389190289645,0.065686912771146,0.1072239288535614,0.0967748695253259,0.13905710959772075,0.057341138177219586,0.051580265786924165,0.12953207031810915,0
Jitter,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.10813719761598818,0.07441824507150736,0.21250538406317626,0.0343496834276194,0.0218388312530406,0.1606220053757105,0.040426487275076285,0.025153043467641915,0.15790353637345347,0.040471444177406765,0.025777208188593134,0.18370591274127906,0.0404513432547338,0.10479538497082974,0.06564808776707973,0.22405808110319125,0.02752309468822112,0.018944379002243484,0.1350251256281407,0
Label_Stability,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.8451162790697675,0.8938461538461538,0.6942857142857143,0.9504297693920336,0.9690725806451612,0.7622674418604652,0.9423333333333334,0.964872417982989,0.7689719626168224,0.9412260869565218,0.9630105465004795,0.7288785046728972,0.941721153846154,0.8458908045977012,0.9035877862595421,0.6701162790697673,0.9609757505773673,0.9736720698254364,0.801875,0
Mean,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.2639932810395895,0.2156748853161827,0.4135502201834677,0.11544993393956768,0.09579796323675911,0.31379773126558924,0.12353172826168819,0.09803073880801871,0.31967485275112717,0.1311311400105518,0.10897766177480168,0.34707579234594743,0.12773332610360796,0.2764247232556483,0.2277661833560042,0.42466353085688957,0.09785768741486083,0.0839577676002771,0.2720410575913631,0
Overall_Uncertainty,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.6342606919828047,0.5519313100613914,0.8890897312633693,0.3691633946573703,0.3303803236436642,0.7606018323305902,0.3805203914808457,0.3308344787712595,0.7626840004527105,0.39962837560879855,0.3576361803687779,0.808954166593299,0.39108490193620427,0.6390378279056512,0.5570925808174096,0.8886849760116896,0.34126526092155784,0.3113048977426562,0.7167060620071696,0
PPV,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.7832167832167832,1.0,0.0,0.9239606126914661,1.0,0.0,0.9012485811577753,1.0,0.0,0.9238532110091743,1.0,0.0,0.9137493658041603,0.7892857142857143,1.0,0.0,0.9343583678296866,1.0,0.0,0
Per_Sample_Accuracy,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.7526744186046512,0.9460000000000001,0.15428571428571428,0.9065041928721174,0.9844902073732718,0.11938953488372094,0.8826612903225807,0.9822904009720534,0.11635514018691591,0.9027782608695654,0.9814285714285715,0.13612149532710283,0.8937836538461538,0.7573132183908047,0.9512977099236641,0.16633720930232557,0.9212038106235566,0.9867923940149624,0.09929687499999999,0
Positive-Rate,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,1.1626016260162602,1.0,2.8181818181818183,1.0615563298490127,1.0,4.212121212121212,1.0823095823095823,1.0,4.35,1.0572259941804074,1.0,3.4583333333333335,1.0682926829268293,1.1290322580645162,1.0,2.185185185185185,1.0588603631809643,1.0,6.529411764705882,0
Sample_Size,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,172.0,130.0,42.0,1908.0,1736.0,172.0,930.0,823.0,107.0,1150.0,1043.0,107.0,2080.0,348.0,262.0,86.0,1732.0,1604.0,128.0,0
Selection-Rate,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.8313953488372093,0.8615384615384616,0.7380952380952381,0.9580712788259959,0.972926267281106,0.8081395348837209,0.9473118279569892,0.9647630619684082,0.8130841121495327,0.9478260869565217,0.965484180249281,0.7757009345794392,0.9475961538461538,0.8045977011494253,0.8435114503816794,0.686046511627907,0.9763279445727483,0.9850374064837906,0.8671875,0
Statistical_Bias,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.293494907787834,0.17606795947696244,0.656959271607198,0.14457423380311982,0.08718443511365298,0.7238108066223895,0.16163778851367724,0.08867080060776031,0.7228698543694679,0.15304836427664367,0.09709007208928086,0.6985109694300957,0.15688882799800963,0.2929014432168847,0.17455731305732203,0.6534382118425291,0.12956065819652662,0.0801165823368381,0.7491567338132484,0
Std,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.07628767892055953,0.06843666044048978,0.10058845040648969,0.044731479410986215,0.0400094305644904,0.09239122823375792,0.046051962446283845,0.04008535734770087,0.09194463530734737,0.048383320361264304,0.043492702032656934,0.09605542238684825,0.0473409343704317,0.07589662096423555,0.06797453264662726,0.10003135514113522,0.0416034176645173,0.0377455173091039,0.08994773149329141,0
TNR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.3673469387755102,1.0,0.0,0.25268817204301075,1.0,0.0,0.25,1.0,0.0,0.3025210084033613,1.0,0.0,0.2765957446808511,0.41,1.0,0.0,0.17777777777777778,1.0,0.0,0
TPR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:12:17.651,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.9105691056910569,1.0,0.0,0.980836236933798,1.0,0.0,0.9754299754299754,1.0,0.0,0.976721629485936,1.0,0.0,0.9761517615176152,0.8911290322580645,1.0,0.0,0.989355040701315,1.0,0.0,0
Accuracy,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.7790697674418605,1.0,0.0,0.9093291404612159,1.0,0.0,0.8870967741935484,1.0,0.0,0.9078260869565218,1.0,0.0,0.8985576923076923,0.7758620689655172,1.0,0.0,0.9232101616628176,1.0,0.0,0
Aleatoric_Uncertainty,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.5977444702201369,0.52641213059897,0.8492848257263567,0.29759453661457524,0.25859598606787126,0.6887071678199601,0.31924208301884716,0.27054726006554647,0.70184426336621,0.32498025002690895,0.28352660131603713,0.7332595826132319,0.32241462727811215,0.5992651412379819,0.5297867342600268,0.8397673192385964,0.2667887734339812,0.2352475566465362,0.6459948309010837,0
F1,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.8503937007874016,1.0,0.0,0.9512263884973217,1.0,0.0,0.9377593360995851,1.0,0.0,0.9498580889309366,1.0,0.0,0.9444882925545909,0.8470588235294118,1.0,0.0,0.9595867517471893,1.0,0.0,0
FNR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.12195121951219512,0.0,1.0,0.02032520325203252,0.0,1.0,0.028255528255528257,0.0,1.0,0.026188166828322017,0.0,1.0,0.02710027100271003,0.12903225806451613,0.0,1.0,0.011271133375078271,0.0,1.0,0
FPR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.46938775510204084,0.0,1.0,0.7419354838709677,0.0,1.0,0.7068965517241379,0.0,1.0,0.6638655462184874,0.0,1.0,0.6851063829787234,0.46,0.0,1.0,0.8518518518518519,0.0,1.0,0
IQR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.10380813953488373,0.09394402985074626,0.13859210526315788,0.056979035639413,0.04992334293948126,0.1277398843930636,0.05988978494623656,0.05135878787878788,0.12691904761904763,0.06162913043478262,0.05443917624521073,0.1324433962264151,0.060851442307692315,0.10677586206896553,0.09695555555555556,0.14076923076923079,0.05162413394919169,0.04567073170731707,0.12319924812030075,0
Jitter,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.1159217599626041,0.08694292357309338,0.21811028828352702,0.031064362693972943,0.01954261219642836,0.14661486623870681,0.03989285135353373,0.02438769605603032,0.16171907154821602,0.0366165173694544,0.024364879955332142,0.15728358775007056,0.03808141669887758,0.10816034193958138,0.07854624976735551,0.21067066099729817,0.024000893613564184,0.015227827693816219,0.12947557335550425,0
Label_Stability,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.8321511627906977,0.874179104477612,0.6839473684210527,0.9555293501048219,0.9727723342939483,0.7826011560693641,0.9416666666666667,0.9650545454545454,0.7579047619047617,0.9482869565217393,0.9662164750957855,0.7716981132075471,0.9453269230769231,0.8437931034482758,0.8851481481481481,0.7006410256410256,0.9657274826789839,0.9793058161350844,0.8024812030075189,0
Mean,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.2773600581395349,0.23318694029850748,0.4331284210526316,0.10159428197064989,0.08175657060518729,0.30054473988439306,0.11440239784946236,0.08902919999999998,0.31376323809523804,0.1175248608695652,0.0954459865900383,0.33498094339622636,0.1161287596153846,0.2894466379310345,0.24440133333333333,0.4453726923076924,0.08130507505773671,0.06698332707942463,0.2534890977443609,0
